id,conversation_id,customer_message,intent,state_info_provided,state_troubleshoot_attempted,state_issue_recurring,state_billing_related,state_device_type,risk,expected_action,expected_outcome,should_escalate,expected_decision,difficulty,labeler_notes
GOLD_0144,1822607,"@SpotifyCares have been using the free version for a while with no problems, soon as I pay for family premium Spotify stops every couple of songs. What's going on?",FAMILY_PLAN_SETUP,True,False,False,False,unknown,MEDIUM,REQUEST_INFORMATION,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0145,2632597,"@117153 I try add my fathers account to our spotify family account. He received the mail but get the message: ""3 - Hoppla! Da ist wohl etwas schiefgegangen. Versuch es noch mal."" after entering the adress informations.",FAMILY_PLAN_SETUP,True,False,False,False,unknown,MEDIUM,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0146,2632590,"@SpotifyCares morning, I've got a sole account but is it possible to turn it into a family account as I want to add @81920 ?  Thanks in advance",FAMILY_PLAN_SETUP,True,False,False,False,unknown,MEDIUM,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0147,2066471,@SpotifyCares Can you still add extra members to the family account above 5 members at £5 a member?,FAMILY_PLAN_SETUP,True,False,True,False,unknown,MEDIUM,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0148,2736072,@SpotifyCares someone has changed the email address/password for my premium account and is listening to it. I can only access my account through Facebook but I can see them listening on another device.,FAMILY_PLAN_SETUP,True,False,False,False,unknown,MEDIUM,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0149,2736074,@SpotifyCares i am part of a family sub and am also being charged an additional 9.99 on my credit card name is __email__,FAMILY_PLAN_SETUP,True,False,False,True,unknown,MEDIUM,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0150,2201045,@SpotifyCares need help with family account. family member's invited not getting premium,FAMILY_PLAN_SETUP,True,False,False,False,unknown,MEDIUM,REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for FAMILY_PLAN_SETUP. Ground truth verified from dialogue trajectory.
GOLD_0151,1736624,"@115888 Can downloads to your phone expire? Some songs stop working after a while and are whited out on dwnld mode. Also why r some songs green and others grey, but both seem to be downloaded?",OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,LIKELY_RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0152,2038956,@SpotifyCares When using connect with TV it always gets out of sync. It’s actually playing song 2 on playlist but tv and computer both show playing song 3 https://t.co/awwoKWGgrS,OFFLINE_SYNC_DOWNLOADS,True,False,True,False,unknown,LOW,REQUEST_INFORMATION,LIKELY_RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0153,1736616,@115888 my songs stop downloading for some reason. It just got stuck at a song and doesn't download at all even when i restarted the app AND my phone,OFFLINE_SYNC_DOWNLOADS,True,True,False,False,unknown,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0154,44240,for some reason i can’t get my local files on spotify to become available on my phone again like i don’t know what happened 😡,OFFLINE_SYNC_DOWNLOADS,True,False,True,False,unknown,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0155,2108116,I can't download stations on @115888???? @SpotifyCares,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0156,2577779,"Hi @115888, please bring back lyrics on the desktop app and allow us to download and use them offline in all platforms. Thanks and much love! #spotify",OFFLINE_SYNC_DOWNLOADS,True,False,False,False,Windows/PC,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0157,2344401,@SpotifyCares why is this even a thing? Translated to english it means i got a download limit... Why? https://t.co/35ABzgy9ko,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,ESCALATE_INTERNAL,UNRESOLVED_OPEN,True,ESCALATE,Medium,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0158,2394382,@SpotifyCares Since when do you also play local files out of a sudden. I LOVE IT. Missed this one for so long https://t.co/2mcCwptglg,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,CONFIRM_RESOLUTION,RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0159,2577807,@SpotifyCares why are most of my songs not downloaded when they’ve all been downloaded for a long time ??? https://t.co/ib43bR2A5U,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,LIKELY_RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0160,2785004,Opened up @115888 before getting on a plane and it said all the songs I downloaded are gone? What gives?,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0161,2825206,someone helo me how do i put local files on spotify on chromebook this fucking shit wont work there isnt even a settings function,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0162,2825217,"@SpotifyCares Hi, wondering if you can tell me why all my downloaded albums and playlists stop being available offline when I haven't listened for awhile? Thanks.",OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0163,2835037,"@SpotifyCares Hi, I'm having an issue with local files. I imported several mp3 files to a playlist on the Spotify library on my MacBook, and they showed up fine on my phone so I was happy. Then I signed into my OTHER computer and they weren't there. How do I fix this?",OFFLINE_SYNC_DOWNLOADS,True,False,False,False,Mac,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0164,2842917,@SpotifyCares Dumbest idea ever: Make the mobile app only able to sync local files via wireless. Looks like Spotify doesn't care that much...,OFFLINE_SYNC_DOWNLOADS,True,False,False,False,unknown,LOW,ESCALATE_INTERNAL,UNRESOLVED_OPEN,True,ESCALATE,Medium,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0165,2822003,"@SpotifyCares Not all the songs in my playlists are downloading for offline use on my mac. Reinstalled, no change. Any ideas?",OFFLINE_SYNC_DOWNLOADS,True,True,False,False,Mac,LOW,REQUEST_INFORMATION,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for OFFLINE_SYNC_DOWNLOADS. Ground truth verified from dialogue trajectory.
GOLD_0166,2038963,Why does the @115888 app suck so back on @127972? Should just go back to using my Chromecast,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Smart TV/Console,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0167,2699553,@115888 any ideas on a timeline for multiroom on Alexa?,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Audio/Accessory,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0168,2344404,@3072 how about some info on when Spotify will become compatible with Alexa’s multi-room capabilities?,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Audio/Accessory,LOW,ESCALATE_INTERNAL,ESCALATED,True,ESCALATE,Medium,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0169,2820834,@SpotifyCares any plans for a Toyota Entune app? Every time I plug in my phone to the USB port on my car the song info disappears,DEVICE_INTEGRATION_CONNECT,True,False,True,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0170,2824396,I was just in 20 minute fight with #timothysipad who hijacked my @115888. Bruh started playing Christmas music in my car... https://t.co/lUjrDNxVxC,DEVICE_INTEGRATION_CONNECT,True,False,False,False,unknown,LOW,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0171,2826954,"@spotifycares this Spotify Connect function is great until it keeps automatically connecting to my neighbour's phone... I don't see a way to forget a device, and I'm sure he doesn't want to be interrupted by whatever I'm listening to... how do I fix this?",DEVICE_INTEGRATION_CONNECT,True,False,True,False,unknown,MEDIUM,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0172,2830228,"Hey @SpotifyCares, has anybody reported how frustrating the app is to use on CarPlay? Constantly freezes when first plugging in and required a disconnect and force close of the app then connecting the phone again.",DEVICE_INTEGRATION_CONNECT,True,False,True,False,Audio/Accessory,LOW,REQUEST_INFORMATION,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0173,2835016,@SpotifyCares i am confused. Does Spotify still do spotify connect to the selected Denon devices?,DEVICE_INTEGRATION_CONNECT,True,False,True,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0174,2861311,@115888 for iPhone X needs an update. Car Bluetooth isn’t always sending song data and controls don’t work.,DEVICE_INTEGRATION_CONNECT,True,False,True,False,iPhone,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0175,2854458,@SpotifyCares I have been experiencing a lot of connectivity issues with Chromecast lately. Did a recent update botch something?,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Smart TV/Console,LOW,REQUEST_INFORMATION,LIKELY_RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0176,2862766,spotify on xbox is literally the shittiest app ive ever used. fix your fucking shit. @115888,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Smart TV/Console,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0177,2874419,@SpotifyCares still nothing on the multi-room music support for Echo devices? It was announced in late August as coming soon... is the delay due to @115888 or @115821?,DEVICE_INTEGRATION_CONNECT,True,False,True,False,Audio/Accessory,LOW,PROVIDE_GENERAL_ASSISTANCE,LIKELY_RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0178,2896745,@115888 updated app recently on android and when using bluetooth it disconnects after a couple of songs. Thought it was my BT speaker but happens in my car too. Any ideas?,DEVICE_INTEGRATION_CONNECT,True,True,False,False,Android,LOW,REQUEST_INFO_AND_REDIRECT_DM,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0179,2899839,@SpotifyCares a while ago you guys made repeat 1 disable after switching songs. While I understand this may be good for some people it’s terribly impractical for people who switch songs through bluetooth and want to keep repeat 1 on. Any chance you guys could make it toggleable?,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Audio/Accessory,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0180,2905919,@115888 ur app on Xbox is tripping after that update #XboxOne,DEVICE_INTEGRATION_CONNECT,True,False,False,False,Smart TV/Console,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for DEVICE_INTEGRATION_CONNECT. Ground truth verified from dialogue trajectory.
GOLD_0181,1630478,@115888 can you turn off explicit music?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0182,2825215,@125633 I requested access multiple times way over a week ago and still haven’t received it,GENERAL_INQUIRY_FEEDBACK,True,False,True,False,unknown,LOW,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0183,1630472,@115888 ummm so why was “Que Fue” by El Alfa removes from Spotify??????,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0184,1157905,@SpotifyCares me and my friend made a song and my name is under the right profile but his isn't can you fix that?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0185,1666508,Hey @115888  it's 2017 and your app doesn't apply true blacks on AMOLED displays  🙄,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0186,1630325,"I want @115888 to push boundaries and build a watch and wireless headphones. If you build it, they will come! (coming from a lifelong @115858 user)",GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0187,1347527,Anyone else getting this weird little text bar at the bottom of their Spotify app screen? https://t.co/ATto3ZHlW8,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0188,1666495,@SpotifyCares wondering if you can change my billing days to the 15th of each month ?,GENERAL_INQUIRY_FEEDBACK,True,False,False,True,unknown,MEDIUM,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0189,1698036,@115888 Please tell me how?? https://t.co/WHeCJ6uZhO,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0190,1698039,@SpotifyCares hi. Who do I talk to regarding ads?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0191,1347521,How long until @115888 releases a wearable to take biometric analytics while you're listening to songs?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,PROVIDE_GENERAL_ASSISTANCE,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0192,1778469,@115888 I need @55648 to be back. Make it happen,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0193,1272243,Why is there a limit on how many albums I can (online) save in Spotify?  @SpotifyCares https://t.co/MzmSnTkskf,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,REQUEST_INFORMATION,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0194,1736604,"@SpotifyCares not that you’re necessarily going to do anything with it, but I would think this would be worth someone’s time to work through and resolve a lot of the issues mentioned here: https://t.co/p8RLmCjz2z

Clearly a lot of users with a lot of similar issues/concerns.",GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,ESCALATE_INTERNAL,ESCALATED,True,ESCALATE,Medium,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0195,1790161,@115888 wow https://t.co/ynP8QDSQzR,GENERAL_INQUIRY_FEEDBACK,False,False,False,False,unknown,LOW,REQUEST_INFORMATION,ESCALATED,False,AUTO-HANDLE,Easy,Stratified held-out test case for GENERAL_INQUIRY_FEEDBACK. Ground truth verified from dialogue trajectory.
GOLD_0196,468975,"Dear @115888 please, when you have time, upload @146300 song. Thanks https://t.co/sSBDDjm1xu",ARTIST_CONTENT_INQUIRY,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for ARTIST_CONTENT_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0197,488799,"@SpotifyCares Hi guys, we've lost all of our artists on our Spotify For Artists page.",ARTIST_CONTENT_INQUIRY,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,LIKELY_RESOLVED,False,AUTO-HANDLE,Easy,Stratified held-out test case for ARTIST_CONTENT_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0198,543148,@125633 ANY SUGGESTIONS WHERE/HOW I CAN MY UPLOAD LYRICS? TY!!,ARTIST_CONTENT_INQUIRY,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for ARTIST_CONTENT_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0199,585121,"@115888 Hi, can you guys please upload هلا بريحة هلي by الأنين thank you",ARTIST_CONTENT_INQUIRY,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,False,AUTO-HANDLE,Easy,Stratified held-out test case for ARTIST_CONTENT_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0200,2815050,@SpotifyCares help,AMBIGUOUS_INQUIRY,False,False,False,False,unknown,LOW,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,True,UNKNOWN,Hard,Stratified held-out test case for AMBIGUOUS_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0201,566346,@117153,AMBIGUOUS_INQUIRY,False,False,False,False,unknown,LOW,REQUEST_INFO_AND_REDIRECT_DM,ESCALATED,True,UNKNOWN,Hard,Stratified held-out test case for AMBIGUOUS_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0202,586367,@115888,AMBIGUOUS_INQUIRY,False,False,False,False,unknown,LOW,REDIRECT_DM,ESCALATED,True,UNKNOWN,Hard,Stratified held-out test case for AMBIGUOUS_INQUIRY. Ground truth verified from dialogue trajectory.
GOLD_0203,EDGE_203,How do I connect my smart refrigerator to Spotify in Korean?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,Smart TV/Console,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,True,UNKNOWN,Hard,Unseen language + exotic device combination (Playbook expansion required)
GOLD_0204,EDGE_204,I need to send a copyright infringement notice to your legal team under Section 512.,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,HIGH,ESCALATE_INTERNAL,ESCALATED,True,UNKNOWN,Hard,Legal compliance query without established Twitter playbook pathway
GOLD_0205,EDGE_205,Can I use Spotify on my Commodore 64 cassette drive?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,PROVIDE_INSTRUCTIONS,UNRESOLVED_OPEN,True,UNKNOWN,Medium,Obsolete retro computing hardware inquiry
GOLD_0206,EDGE_206,Spotify took money from my cryptocurrency wallet directly without permission.,SUBSCRIPTION_BILLING_PREMIUM,True,False,False,True,unknown,HIGH,REDIRECT_DM,ESCALATED,True,UNKNOWN,Hard,Crypto billing dispute (unsupported payment method)
GOLD_0207,EDGE_207,Are you planning to launch Spotify in Antarctica for research bases?,GENERAL_INQUIRY_FEEDBACK,True,False,False,False,unknown,LOW,PROVIDE_GENERAL_ASSISTANCE,UNRESOLVED_OPEN,True,UNKNOWN,Medium,Regional launch inquiry for extreme geographic region
