tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2883732,799991,True,Tue Nov 28 08:24:06 +0000 2017,"@118266 Hallo admin, Saya sudah bayar akun milik saya untuk menjadi premium pada hari Sabtu tanggal 25 November 2017, akan tetapi akun saya tidak kunjung premium sampai saat ini.  Saya udah coba email, tapi sejak hari sabtu di bilang masih dalam tahap proses. Gimana lagi yaa?",2883731,
2883733,SpotifyCares,False,Tue Nov 28 10:29:53 +0000 2017,@799992 Hi! We've sent a DM your way. We'll carry on helping out there /AY,,2883734.0
2883734,799992,True,Tue Nov 28 08:28:31 +0000 2017,".@SpotifyCares I keep getting this message when attempting to register to Premium via Android 5, mobile carrier @799993 location is Philippines https://t.co/GtiecX00eE","2883735,2883733",
2917797,SpotifyCares,False,Wed Nov 29 00:24:06 +0000 2017,@807613 Hey Shaun! Everything should be running smoothly now. Let us know if this is still happening /GS,,2917798.0
2917798,807613,True,Tue Nov 28 21:09:07 +0000 2017,@115888 what’s going on I can’t do anything but listen to my playlists https://t.co/0tbG8g3tKI,2917797,
2917799,SpotifyCares,False,Wed Nov 29 00:23:52 +0000 2017,@807614 Hey Erick! Everything should be running smoothly now. Let us know if you're still getting issues /GS,,2917800.0
2917800,807614,True,Tue Nov 28 21:08:54 +0000 2017,What happens? @115888 is not working! 🤨,2917799,
2917801,SpotifyCares,False,Wed Nov 29 00:23:51 +0000 2017,"@807615 Hey there, that's not cool. Can you sign out everywhere to see if that helps? You can find more info about that here: https://t.co/1DzHuWXFx0. Let us know how it goes /DT",,2917802.0
2917802,807615,True,Tue Nov 28 20:05:59 +0000 2017,@115888 my playlist keeps auto liking trash songs,2917801,
2917803,SpotifyCares,False,Wed Nov 29 00:23:13 +0000 2017,"@807616 Hi Mel, thanks for bearing with us. Spotify should be working perfectly again! /FR",,2917804.0
2917804,807616,True,Tue Nov 28 21:08:33 +0000 2017,@115888 why does Spotify web player always freeze?? lmk?? jw??,2917803,
2917805,SpotifyCares,False,Wed Nov 29 00:23:03 +0000 2017,@807617 Hey Tim! Everything should be running smoothly now. Let us know if you're still getting issues /GS,,2917806.0
2917806,807617,True,Tue Nov 28 21:08:42 +0000 2017,@115888 fix your app cunts,2917805,
2917807,SpotifyCares,False,Wed Nov 29 00:23:00 +0000 2017,@807618 Hi there! We've just sent a DM your way. Let's carry on chatting there /JS,,2917808.0
2917808,807618,True,Tue Nov 28 21:19:25 +0000 2017,WHY IS SPOTIFY NOT LETTING ME SEARCH FOR MUSIC ?!?!?! @115888 @191335 @SpotifyCares,2917807,
2917811,SpotifyCares,False,Wed Nov 29 00:20:29 +0000 2017,"@807620 Hey! Sorry to hear that. We had a little hiccup earlier, but everything should be running just fine now /JS",,2917812.0
2917812,807620,True,Tue Nov 28 21:07:39 +0000 2017,Wtf Spotify?? Should’ve got Apple Music!!,2917811,
